time,shortwave_radiation,cloud_cover,hour
2023-07-15T16:00,714.0,30,16
2023-07-15T17:00,722.0,16,17
2023-07-15T18:00,585.0,6,18
2023-07-15T19:00,419.0,2,19
2023-07-15T20:00,233.0,2,20
2023-07-15T21:00,81.0,3,21
2023-07-15T22:00,3.0,4,22
2023-07-15T23:00,0.0,1,23
2023-07-16T00:00,0.0,1,0
2023-07-16T01:00,0.0,17,1
2023-07-16T02:00,0.0,33,2
2023-07-16T03:00,0.0,89,3
2023-07-16T04:00,0.0,95,4
2023-07-16T05:00,0.0,75,5
2023-07-16T06:00,0.0,1,6
2023-07-16T07:00,4.0,5,7
2023-07-16T08:00,83.0,16,8
2023-07-16T09:00,248.0,24,9
2023-07-16T10:00,416.0,57,10
2023-07-16T11:00,548.0,25,11
2023-07-16T12:00,740.0,2,12
2023-07-16T13:00,833.0,0,13
2023-07-16T14:00,882.0,1,14
2023-07-16T15:00,891.0,0,15
2023-07-16T16:00,843.0,1,16
2023-07-16T17:00,735.0,2,17
2023-07-16T18:00,586.0,1,18
2023-07-16T19:00,418.0,6,19
2023-07-16T20:00,236.0,23,20
2023-07-16T21:00,79.0,26,21
2023-07-16T22:00,3.0,28,22
2023-07-16T23:00,0.0,17,23
2023-07-17T00:00,0.0,2,0
2023-07-17T01:00,0.0,10,1
2023-07-17T02:00,0.0,3,2
2023-07-17T03:00,0.0,35,3
2023-07-17T04:00,0.0,10,4
2023-07-17T05:00,0.0,9,5
2023-07-17T06:00,0.0,1,6
2023-07-17T07:00,5.0,1,7
2023-07-17T08:00,91.0,4,8
2023-07-17T09:00,253.0,19,9
2023-07-17T10:00,430.0,3,10
2023-07-17T11:00,609.0,11,11
2023-07-17T12:00,747.0,35,12
2023-07-17T13:00,799.0,33,13
2023-07-17T14:00,871.0,10,14
2023-07-17T15:00,887.0,1,15
2023-07-17T16:00,850.0,15,16
2023-07-17T17:00,732.0,30,17
2023-07-17T18:00,576.0,19,18
2023-07-17T19:00,420.0,0,19
2023-07-17T20:00,252.0,0,20
2023-07-17T21:00,82.0,1,21
2023-07-17T22:00,3.0,0,22
2023-07-17T23:00,0.0,0,23
2023-07-18T00:00,0.0,0,0
2023-07-18T01:00,0.0,0,1
2023-07-18T02:00,0.0,0,2
2023-07-18T03:00,0.0,6,3
2023-07-18T04:00,0.0,1,4
2023-07-18T05:00,0.0,0,5
2023-07-18T06:00,0.0,0,6
2023-07-18T07:00,5.0,0,7
2023-07-18T08:00,93.0,0,8
2023-07-18T09:00,261.0,0,9
2023-07-18T10:00,448.0,0,10
2023-07-18T11:00,624.0,0,11
2023-07-18T12:00,772.0,0,12
2023-07-18T13:00,874.0,0,13
2023-07-18T14:00,925.0,0,14
2023-07-18T15:00,920.0,0,15
2023-07-18T16:00,868.0,28,16
2023-07-18T17:00,741.0,11,17
2023-07-18T18:00,611.0,19,18
2023-07-18T19:00,430.0,32,19
2023-07-18T20:00,239.0,18,20
2023-07-18T21:00,79.0,10,21
2023-07-18T22:00,2.0,8,22
2023-07-18T23:00,0.0,0,23
2023-07-19T00:00,0.0,0,0
2023-07-19T01:00,0.0,25,1
2023-07-19T02:00,0.0,97,2
2023-07-19T03:00,0.0,43,3
2023-07-19T04:00,0.0,3,4
2023-07-19T05:00,0.0,5,5
2023-07-19T06:00,0.0,13,6
2023-07-19T07:00,4.0,34,7
2023-07-19T08:00,86.0,22,8
2023-07-19T09:00,246.0,10,9
2023-07-19T10:00,428.0,0,10
2023-07-19T11:00,602.0,0,11
2023-07-19T12:00,744.0,0,12
2023-07-19T13:00,844.0,0,13
2023-07-19T14:00,896.0,4,14
2023-07-19T15:00,903.0,26,15
2023-07-19T16:00,825.0,44,16
2023-07-19T17:00,699.0,23,17
2023-07-19T18:00,538.0,30,18
2023-07-19T19:00,398.0,7,19
2023-07-19T20:00,234.0,26,20
2023-07-19T21:00,75.0,11,21
2023-07-19T22:00,2.0,5,22
2023-07-19T23:00,0.0,0,23
2023-07-20T00:00,0.0,0,0
2023-07-20T01:00,0.0,0,1
2023-07-20T02:00,0.0,0,2
2023-07-20T03:00,0.0,0,3
2023-07-20T04:00,0.0,0,4
2023-07-20T05:00,0.0,0,5
2023-07-20T06:00,0.0,0,6
2023-07-20T07:00,4.0,0,7
2023-07-20T08:00,87.0,0,8
2023-07-20T09:00,248.0,0,9
2023-07-20T10:00,428.0,0,10
2023-07-20T11:00,597.0,0,11
2023-07-20T12:00,736.0,2,12
2023-07-20T13:00,834.0,1,13
2023-07-20T14:00,881.0,27,14
2023-07-20T15:00,838.0,7,15
2023-07-20T16:00,817.0,23,16
2023-07-20T17:00,703.0,24,17
2023-07-20T18:00,575.0,28,18
2023-07-20T19:00,390.0,2,19
2023-07-20T20:00,233.0,8,20
2023-07-20T21:00,75.0,13,21
2023-07-20T22:00,2.0,2,22
2023-07-20T23:00,0.0,11,23
2023-07-21T00:00,0.0,4,0
2023-07-21T01:00,0.0,0,1
2023-07-21T02:00,0.0,9,2
2023-07-21T03:00,0.0,100,3
2023-07-21T04:00,0.0,100,4
2023-07-21T05:00,0.0,93,5
2023-07-21T06:00,0.0,28,6
2023-07-21T07:00,3.0,27,7
2023-07-21T08:00,76.0,100,8
2023-07-21T09:00,112.0,30,9
2023-07-21T10:00,279.0,68,10
2023-07-21T11:00,389.0,64,11
2023-07-21T12:00,535.0,66,12
2023-07-21T13:00,745.0,19,13
2023-07-21T14:00,839.0,29,14
2023-07-21T15:00,781.0,17,15
2023-07-21T16:00,747.0,19,16
2023-07-21T17:00,716.0,34,17
2023-07-21T18:00,541.0,27,18
2023-07-21T19:00,373.0,13,19
2023-07-21T20:00,218.0,12,20
2023-07-21T21:00,72.0,76,21
2023-07-21T22:00,2.0,14,22
2023-07-21T23:00,0.0,29,23
2023-07-22T00:00,0.0,35,0
2023-07-22T01:00,0.0,34,1
2023-07-22T02:00,0.0,50,2
2023-07-22T03:00,0.0,50,3
2023-07-22T04:00,0.0,5,4
2023-07-22T05:00,0.0,1,5
2023-07-22T06:00,0.0,0,6
2023-07-22T07:00,3.0,18,7
2023-07-22T08:00,76.0,12,8
2023-07-22T09:00,231.0,18,9
2023-07-22T10:00,392.0,26,10
2023-07-22T11:00,493.0,50,11
2023-07-22T12:00,523.0,75,12
2023-07-22T13:00,569.0,69,13
2023-07-22T14:00,500.0,11,14
2023-07-22T15:00,793.0,37,15
2023-07-22T16:00,760.0,69,16
2023-07-22T17:00,650.0,48,17
2023-07-22T18:00,500.0,27,18
2023-07-22T19:00,395.0,26,19
2023-07-22T20:00,220.0,21,20
2023-07-22T21:00,71.0,34,21
2023-07-22T22:00,2.0,33,22
2023-07-22T23:00,0.0,56,23
2023-07-23T00:00,0.0,19,0
2023-07-23T01:00,0.0,0,1
2023-07-23T02:00,0.0,0,2
2023-07-23T03:00,0.0,4,3
2023-07-23T04:00,0.0,1,4
2023-07-23T05:00,0.0,0,5
2023-07-23T06:00,0.0,2,6
2023-07-23T07:00,3.0,4,7
2023-07-23T08:00,79.0,14,8
2023-07-23T09:00,234.0,0,9
2023-07-23T10:00,421.0,0,10
2023-07-23T11:00,591.0,0,11
2023-07-23T12:00,734.0,0,12
2023-07-23T13:00,836.0,0,13
2023-07-23T14:00,885.0,4,14
2023-07-23T15:00,816.0,20,15
2023-07-23T16:00,787.0,18,16
2023-07-23T17:00,674.0,92,17
2023-07-23T18:00,455.0,27,18
2023-07-23T19:00,376.0,100,19
2023-07-23T20:00,129.0,9,20
2023-07-23T21:00,69.0,30,21
2023-07-23T22:00,1.0,26,22
2023-07-23T23:00,0.0,8,23
2023-07-24T00:00,0.0,29,0
2023-07-24T01:00,0.0,6,1
2023-07-24T02:00,0.0,56,2
2023-07-24T03:00,0.0,0,3
2023-07-24T04:00,0.0,12,4
2023-07-24T05:00,0.0,89,5
2023-07-24T06:00,0.0,9,6
2023-07-24T07:00,3.0,56,7
2023-07-24T08:00,76.0,10,8
2023-07-24T09:00,229.0,78,9
2023-07-24T10:00,387.0,80,10
2023-07-24T11:00,521.0,98,11
2023-07-24T12:00,587.0,100,12
2023-07-24T13:00,730.0,100,13
2023-07-24T14:00,748.0,100,14
2023-07-24T15:00,829.0,58,15
2023-07-24T16:00,721.0,99,16
2023-07-24T17:00,634.0,86,17
2023-07-24T18:00,345.0,55,18
2023-07-24T19:00,282.0,40,19
2023-07-24T20:00,188.0,25,20
2023-07-24T21:00,66.0,7,21
2023-07-24T22:00,1.0,62,22
2023-07-24T23:00,0.0,61,23
2023-07-25T00:00,0.0,34,0
2023-07-25T01:00,0.0,60,1
2023-07-25T02:00,0.0,12,2
2023-07-25T03:00,0.0,25,3
2023-07-25T04:00,0.0,4,4
2023-07-25T05:00,0.0,2,5
2023-07-25T06:00,0.0,8,6
2023-07-25T07:00,2.0,1,7
2023-07-25T08:00,79.0,0,8
2023-07-25T09:00,246.0,0,9
2023-07-25T10:00,432.0,32,10
2023-07-25T11:00,609.0,0,11
2023-07-25T12:00,760.0,0,12
2023-07-25T13:00,843.0,0,13
2023-07-25T14:00,897.0,35,14
2023-07-25T15:00,873.0,2,15
2023-07-25T16:00,828.0,0,16
2023-07-25T17:00,747.0,3,17
2023-07-25T18:00,590.0,10,18
2023-07-25T19:00,414.0,0,19
2023-07-25T20:00,228.0,5,20
2023-07-25T21:00,70.0,4,21
2023-07-25T22:00,1.0,79,22
2023-07-25T23:00,0.0,29,23
2023-07-26T00:00,0.0,30,0
2023-07-26T01:00,0.0,72,1
2023-07-26T02:00,0.0,100,2
2023-07-26T03:00,0.0,100,3
2023-07-26T04:00,0.0,49,4
2023-07-26T05:00,0.0,100,5
2023-07-26T06:00,0.0,56,6
2023-07-26T07:00,2.0,25,7
2023-07-26T08:00,48.0,100,8
2023-07-26T09:00,126.0,100,9
2023-07-26T10:00,171.0,100,10
2023-07-26T11:00,251.0,83,11
2023-07-26T12:00,354.0,79,12
2023-07-26T13:00,632.0,53,13
2023-07-26T14:00,674.0,72,14
2023-07-26T15:00,713.0,34,15
2023-07-26T16:00,705.0,50,16
2023-07-26T17:00,599.0,51,17
2023-07-26T18:00,429.0,41,18
2023-07-26T19:00,320.0,66,19
2023-07-26T20:00,170.0,32,20
2023-07-26T21:00,52.0,21,21
2023-07-26T22:00,1.0,11,22
2023-07-26T23:00,0.0,36,23
2023-07-27T00:00,0.0,3,0
2023-07-27T01:00,0.0,7,1
2023-07-27T02:00,0.0,3,2
2023-07-27T03:00,0.0,2,3
2023-07-27T04:00,0.0,0,4
2023-07-27T05:00,0.0,0,5
2023-07-27T06:00,0.0,0,6
2023-07-27T07:00,2.0,0,7
2023-07-27T08:00,74.0,0,8
2023-07-27T09:00,233.0,0,9
2023-07-27T10:00,407.0,39,10
2023-07-27T11:00,571.0,56,11
2023-07-27T12:00,674.0,86,12
2023-07-27T13:00,734.0,100,13
2023-07-27T14:00,654.0,100,14
2023-07-27T15:00,779.0,90,15
2023-07-27T16:00,617.0,98,16
2023-07-27T17:00,657.0,84,17
2023-07-27T18:00,372.0,65,18
2023-07-27T19:00,366.0,35,19
2023-07-27T20:00,190.0,59,20
2023-07-27T21:00,49.0,14,21
2023-07-27T22:00,1.0,4,22
2023-07-27T23:00,0.0,27,23
2023-07-28T00:00,0.0,9,0
2023-07-28T01:00,0.0,0,1
2023-07-28T02:00,0.0,0,2
2023-07-28T03:00,0.0,1,3
2023-07-28T04:00,0.0,2,4
2023-07-28T05:00,0.0,0,5
2023-07-28T06:00,0.0,0,6
2023-07-28T07:00,2.0,0,7
2023-07-28T08:00,72.0,3,8
2023-07-28T09:00,229.0,9,9
2023-07-28T10:00,413.0,27,10
2023-07-28T11:00,584.0,5,11
2023-07-28T12:00,728.0,0,12
2023-07-28T13:00,839.0,0,13
2023-07-28T14:00,894.0,0,14
2023-07-28T15:00,878.0,1,15
2023-07-28T16:00,806.0,2,16
2023-07-28T17:00,713.0,27,17
2023-07-28T18:00,526.0,36,18
2023-07-28T19:00,377.0,12,19
2023-07-28T20:00,209.0,1,20
2023-07-28T21:00,63.0,2,21
2023-07-28T22:00,1.0,22,22
2023-07-28T23:00,0.0,51,23
2023-07-29T00:00,0.0,17,0
2023-07-29T01:00,0.0,10,1
2023-07-29T02:00,0.0,0,2
2023-07-29T03:00,0.0,1,3
2023-07-29T04:00,0.0,1,4
2023-07-29T05:00,0.0,2,5
2023-07-29T06:00,0.0,3,6
2023-07-29T07:00,1.0,9,7
2023-07-29T08:00,70.0,4,8
2023-07-29T09:00,230.0,2,9
2023-07-29T10:00,402.0,13,10
2023-07-29T11:00,576.0,20,11
2023-07-29T12:00,710.0,10,12
2023-07-29T13:00,815.0,7,13
2023-07-29T14:00,870.0,4,14
2023-07-29T15:00,882.0,2,15
2023-07-29T16:00,812.0,7,16
2023-07-29T17:00,682.0,16,17
2023-07-29T18:00,547.0,24,18
2023-07-29T19:00,380.0,11,19
2023-07-29T20:00,207.0,8,20
2023-07-29T21:00,59.0,2,21
2023-07-29T22:00,0.0,6,22
2023-07-29T23:00,0.0,4,23
2023-07-30T00:00,0.0,1,0
2023-07-30T01:00,0.0,0,1
2023-07-30T02:00,0.0,0,2
2023-07-30T03:00,0.0,3,3
2023-07-30T04:00,0.0,4,4
2023-07-30T05:00,0.0,1,5
2023-07-30T06:00,0.0,7,6
2023-07-30T07:00,1.0,67,7
2023-07-30T08:00,64.0,93,8
2023-07-30T09:00,186.0,37,9
2023-07-30T10:00,351.0,22,10
2023-07-30T11:00,556.0,15,11
2023-07-30T12:00,695.0,17,12
2023-07-30T13:00,770.0,55,13
2023-07-30T14:00,756.0,10,14
2023-07-30T15:00,639.0,51,15
2023-07-30T16:00,706.0,7,16
2023-07-30T17:00,642.0,37,17
2023-07-30T18:00,500.0,6,18
2023-07-30T19:00,378.0,12,19
2023-07-30T20:00,203.0,3,20
2023-07-30T21:00,59.0,0,21
2023-07-30T22:00,0.0,0,22
2023-07-30T23:00,0.0,0,23
2023-07-31T00:00,0.0,0,0
2023-07-31T01:00,0.0,0,1
2023-07-31T02:00,0.0,3,2
2023-07-31T03:00,0.0,29,3
2023-07-31T04:00,0.0,58,4
2023-07-31T05:00,0.0,3,5
2023-07-31T06:00,0.0,6,6
2023-07-31T07:00,1.0,21,7
2023-07-31T08:00,64.0,20,8
2023-07-31T09:00,210.0,33,9
2023-07-31T10:00,360.0,100,10
2023-07-31T11:00,371.0,100,11
2023-07-31T12:00,391.0,73,12
2023-07-31T13:00,611.0,69,13
2023-07-31T14:00,785.0,64,14
2023-07-31T15:00,739.0,36,15
2023-07-31T16:00,692.0,28,16
2023-07-31T17:00,584.0,7,17
2023-07-31T18:00,544.0,7,18
2023-07-31T19:00,383.0,43,19
2023-07-31T20:00,196.0,83,20
2023-07-31T21:00,48.0,59,21
2023-07-31T22:00,0.0,56,22
2023-07-31T23:00,0.0,33,23
2023-08-01T00:00,0.0,48,0
2023-08-01T01:00,0.0,42,1
2023-08-01T02:00,0.0,27,2
2023-08-01T03:00,0.0,84,3
2023-08-01T04:00,0.0,2,4
2023-08-01T05:00,0.0,3,5
2023-08-01T06:00,0.0,19,6
2023-08-01T07:00,1.0,100,7
2023-08-01T08:00,52.0,100,8
2023-08-01T09:00,148.0,40,9
2023-08-01T10:00,366.0,20,10
2023-08-01T11:00,566.0,40,11
2023-08-01T12:00,711.0,58,12
2023-08-01T13:00,799.0,39,13
2023-08-01T14:00,842.0,38,14
2023-08-01T15:00,873.0,35,15
2023-08-01T16:00,795.0,51,16
2023-08-01T17:00,715.0,58,17
2023-08-01T18:00,559.0,57,18
2023-08-01T19:00,358.0,40,19
2023-08-01T20:00,200.0,15,20
2023-08-01T21:00,53.0,1,21
2023-08-01T22:00,0.0,14,22
2023-08-01T23:00,0.0,31,23
2023-08-02T00:00,0.0,32,0
2023-08-02T01:00,0.0,53,1
2023-08-02T02:00,0.0,68,2
2023-08-02T03:00,0.0,46,3
2023-08-02T04:00,0.0,31,4
2023-08-02T05:00,0.0,24,5
2023-08-02T06:00,0.0,17,6
2023-08-02T07:00,1.0,6,7
2023-08-02T08:00,62.0,10,8
2023-08-02T09:00,220.0,0,9
2023-08-02T10:00,402.0,0,10
2023-08-02T11:00,578.0,0,11
2023-08-02T12:00,721.0,0,12
2023-08-02T13:00,821.0,2,13
2023-08-02T14:00,836.0,2,14
2023-08-02T15:00,830.0,4,15
2023-08-02T16:00,794.0,4,16
2023-08-02T17:00,687.0,8,17
2023-08-02T18:00,535.0,10,18
2023-08-02T19:00,371.0,1,19
2023-08-02T20:00,204.0,1,20
2023-08-02T21:00,52.0,3,21
2023-08-02T22:00,0.0,1,22
2023-08-02T23:00,0.0,3,23
2023-08-03T00:00,0.0,10,0
2023-08-03T01:00,0.0,6,1
2023-08-03T02:00,0.0,16,2
2023-08-03T03:00,0.0,65,3
2023-08-03T04:00,0.0,43,4
2023-08-03T05:00,0.0,55,5
2023-08-03T06:00,0.0,94,6
2023-08-03T07:00,0.0,100,7
2023-08-03T08:00,38.0,99,8
2023-08-03T09:00,89.0,100,9
2023-08-03T10:00,216.0,64,10
2023-08-03T11:00,424.0,55,11
2023-08-03T12:00,559.0,37,12
2023-08-03T13:00,740.0,27,13
2023-08-03T14:00,803.0,30,14
2023-08-03T15:00,591.0,99,15
2023-08-03T16:00,380.0,17,16
2023-08-03T17:00,670.0,4,17
2023-08-03T18:00,532.0,9,18
2023-08-03T19:00,365.0,30,19
2023-08-03T20:00,179.0,17,20
2023-08-03T21:00,46.0,20,21
2023-08-03T22:00,0.0,9,22
2023-08-03T23:00,0.0,22,23
2023-08-04T00:00,0.0,25,0
2023-08-04T01:00,0.0,38,1
2023-08-04T02:00,0.0,58,2
2023-08-04T03:00,0.0,52,3
2023-08-04T04:00,0.0,53,4
2023-08-04T05:00,0.0,99,5
2023-08-04T06:00,0.0,100,6
2023-08-04T07:00,0.0,100,7
2023-08-04T08:00,28.0,67,8
2023-08-04T09:00,150.0,18,9
2023-08-04T10:00,333.0,20,10
2023-08-04T11:00,524.0,16,11
2023-08-04T12:00,642.0,7,12
2023-08-04T13:00,800.0,20,13
2023-08-04T14:00,794.0,41,14
2023-08-04T15:00,665.0,61,15
2023-08-04T16:00,587.0,64,16
2023-08-04T17:00,540.0,42,17
2023-08-04T18:00,407.0,7,18
2023-08-04T19:00,345.0,5,19
2023-08-04T20:00,194.0,9,20
2023-08-04T21:00,49.0,2,21
2023-08-04T22:00,0.0,1,22
2023-08-04T23:00,0.0,32,23
2023-08-05T00:00,0.0,46,0
2023-08-05T01:00,0.0,38,1
2023-08-05T02:00,0.0,29,2
2023-08-05T03:00,0.0,5,3
2023-08-05T04:00,0.0,15,4
2023-08-05T05:00,0.0,5,5
2023-08-05T06:00,0.0,7,6
2023-08-05T07:00,0.0,3,7
2023-08-05T08:00,62.0,0,8
2023-08-05T09:00,224.0,0,9
2023-08-05T10:00,409.0,0,10
2023-08-05T11:00,590.0,0,11
2023-08-05T12:00,739.0,0,12
2023-08-05T13:00,842.0,0,13
2023-08-05T14:00,893.0,0,14
2023-08-05T15:00,889.0,0,15
2023-08-05T16:00,826.0,0,16
2023-08-05T17:00,715.0,0,17
2023-08-05T18:00,565.0,0,18
2023-08-05T19:00,387.0,2,19
2023-08-05T20:00,198.0,1,20
2023-08-05T21:00,47.0,1,21
2023-08-05T22:00,0.0,0,22
2023-08-05T23:00,0.0,0,23
2023-08-06T00:00,0.0,0,0
2023-08-06T01:00,0.0,0,1
2023-08-06T02:00,0.0,0,2
2023-08-06T03:00,0.0,0,3
2023-08-06T04:00,0.0,0,4
2023-08-06T05:00,0.0,4,5
2023-08-06T06:00,0.0,19,6
2023-08-06T07:00,0.0,82,7
2023-08-06T08:00,54.0,96,8
2023-08-06T09:00,180.0,52,9
2023-08-06T10:00,264.0,100,10
2023-08-06T11:00,345.0,100,11
2023-08-06T12:00,326.0,100,12
2023-08-06T13:00,285.0,100,13
2023-08-06T14:00,524.0,100,14
2023-08-06T15:00,534.0,44,15
2023-08-06T16:00,586.0,59,16
2023-08-06T17:00,497.0,100,17
2023-08-06T18:00,337.0,100,18
2023-08-06T19:00,177.0,100,19
2023-08-06T20:00,88.0,44,20
2023-08-06T21:00,23.0,92,21
2023-08-06T22:00,0.0,100,22
2023-08-06T23:00,0.0,32,23
2023-08-07T00:00,0.0,99,0
2023-08-07T01:00,0.0,68,1
2023-08-07T02:00,0.0,4,2
2023-08-07T03:00,0.0,97,3
2023-08-07T04:00,0.0,99,4
2023-08-07T05:00,0.0,100,5
2023-08-07T06:00,0.0,100,6
2023-08-07T07:00,0.0,60,7
2023-08-07T08:00,51.0,51,8
2023-08-07T09:00,195.0,70,9
2023-08-07T10:00,334.0,98,10
2023-08-07T11:00,486.0,98,11
2023-08-07T12:00,621.0,51,12
2023-08-07T13:00,771.0,36,13
2023-08-07T14:00,870.0,62,14
2023-08-07T15:00,687.0,96,15
2023-08-07T16:00,513.0,39,16
2023-08-07T17:00,633.0,35,17
2023-08-07T18:00,454.0,16,18
2023-08-07T19:00,351.0,23,19
2023-08-07T20:00,189.0,88,20
2023-08-07T21:00,42.0,25,21
2023-08-07T22:00,0.0,1,22
2023-08-07T23:00,0.0,35,23
2023-08-08T00:00,0.0,27,0
2023-08-08T01:00,0.0,29,1
2023-08-08T02:00,0.0,28,2
2023-08-08T03:00,0.0,1,3
2023-08-08T04:00,0.0,3,4
2023-08-08T05:00,0.0,1,5
2023-08-08T06:00,0.0,41,6
2023-08-08T07:00,0.0,98,7
2023-08-08T08:00,38.0,100,8
2023-08-08T09:00,116.0,100,9
2023-08-08T10:00,177.0,100,10
2023-08-08T11:00,261.0,100,11
2023-08-08T12:00,422.0,100,12
2023-08-08T13:00,400.0,92,13
2023-08-08T14:00,613.0,75,14
2023-08-08T15:00,602.0,72,15
2023-08-08T16:00,621.0,14,16
2023-08-08T17:00,527.0,45,17
2023-08-08T18:00,390.0,30,18
2023-08-08T19:00,309.0,55,19
2023-08-08T20:00,151.0,1,20
2023-08-08T21:00,39.0,1,21
2023-08-08T22:00,0.0,0,22
2023-08-08T23:00,0.0,0,23
2023-08-09T00:00,0.0,0,0
2023-08-09T01:00,0.0,18,1
2023-08-09T02:00,0.0,2,2
2023-08-09T03:00,0.0,0,3
2023-08-09T04:00,0.0,0,4
2023-08-09T05:00,0.0,0,5
2023-08-09T06:00,0.0,19,6
2023-08-09T07:00,0.0,33,7
2023-08-09T08:00,51.0,26,8
2023-08-09T09:00,207.0,0,9
2023-08-09T10:00,392.0,0,10
2023-08-09T11:00,568.0,0,11
2023-08-09T12:00,716.0,0,12
2023-08-09T13:00,822.0,0,13
2023-08-09T14:00,876.0,0,14
2023-08-09T15:00,867.0,1,15
2023-08-09T16:00,805.0,2,16
2023-08-09T17:00,688.0,1,17
2023-08-09T18:00,540.0,2,18
2023-08-09T19:00,361.0,4,19
2023-08-09T20:00,182.0,1,20
2023-08-09T21:00,39.0,0,21
2023-08-09T22:00,0.0,0,22
2023-08-09T23:00,0.0,7,23
2023-08-10T00:00,0.0,2,0
2023-08-10T01:00,0.0,5,1
2023-08-10T02:00,0.0,6,2
2023-08-10T03:00,0.0,99,3
2023-08-10T04:00,0.0,65,4
2023-08-10T05:00,0.0,1,5
2023-08-10T06:00,0.0,0,6
2023-08-10T07:00,0.0,0,7
2023-08-10T08:00,50.0,0,8
2023-08-10T09:00,204.0,0,9
2023-08-10T10:00,387.0,0,10
2023-08-10T11:00,561.0,0,11
2023-08-10T12:00,706.0,0,12
2023-08-10T13:00,808.0,0,13
2023-08-10T14:00,856.0,29,14
2023-08-10T15:00,837.0,46,15
2023-08-10T16:00,693.0,100,16
2023-08-10T17:00,469.0,96,17
2023-08-10T18:00,368.0,96,18
2023-08-10T19:00,326.0,54,19
2023-08-10T20:00,167.0,89,20
2023-08-10T21:00,37.0,13,21
2023-08-10T22:00,0.0,37,22
2023-08-10T23:00,0.0,3,23
2023-08-11T00:00,0.0,1,0
2023-08-11T01:00,0.0,2,1
2023-08-11T02:00,0.0,0,2
2023-08-11T03:00,0.0,0,3
2023-08-11T04:00,0.0,0,4
2023-08-11T05:00,0.0,12,5
2023-08-11T06:00,0.0,52,6
2023-08-11T07:00,0.0,39,7
2023-08-11T08:00,48.0,29,8
2023-08-11T09:00,200.0,16,9
2023-08-11T10:00,383.0,1,10
2023-08-11T11:00,559.0,2,11
2023-08-11T12:00,707.0,19,12
2023-08-11T13:00,811.0,0,13
2023-08-11T14:00,865.0,0,14
2023-08-11T15:00,857.0,17,15
2023-08-11T16:00,797.0,0,16
2023-08-11T17:00,688.0,0,17
2023-08-11T18:00,536.0,0,18
2023-08-11T19:00,358.0,0,19
2023-08-11T20:00,176.0,0,20
2023-08-11T21:00,35.0,0,21
2023-08-11T22:00,0.0,0,22
2023-08-11T23:00,0.0,0,23
2023-08-12T00:00,0.0,0,0
2023-08-12T01:00,0.0,0,1
2023-08-12T02:00,0.0,0,2
2023-08-12T03:00,0.0,0,3
2023-08-12T04:00,0.0,0,4
2023-08-12T05:00,0.0,0,5
2023-08-12T06:00,0.0,0,6
2023-08-12T07:00,0.0,0,7
2023-08-12T08:00,47.0,1,8
2023-08-12T09:00,198.0,2,9
2023-08-12T10:00,380.0,14,10
2023-08-12T11:00,554.0,1,11
2023-08-12T12:00,701.0,0,12
2023-08-12T13:00,804.0,42,13
2023-08-12T14:00,853.0,7,14
2023-08-12T15:00,850.0,0,15
2023-08-12T16:00,791.0,26,16
2023-08-12T17:00,652.0,38,17
2023-08-12T18:00,521.0,21,18
2023-08-12T19:00,349.0,35,19
2023-08-12T20:00,160.0,17,20
2023-08-12T21:00,31.0,6,21
2023-08-12T22:00,0.0,29,22
2023-08-12T23:00,0.0,28,23
2023-08-13T00:00,0.0,9,0
2023-08-13T01:00,0.0,18,1
2023-08-13T02:00,0.0,28,2
2023-08-13T03:00,0.0,100,3
2023-08-13T04:00,0.0,92,4
2023-08-13T05:00,0.0,95,5
2023-08-13T06:00,0.0,65,6
2023-08-13T07:00,0.0,3,7
2023-08-13T08:00,38.0,9,8
2023-08-13T09:00,178.0,0,9
2023-08-13T10:00,360.0,1,10
2023-08-13T11:00,539.0,2,11
2023-08-13T12:00,686.0,3,12
2023-08-13T13:00,792.0,10,13
2023-08-13T14:00,845.0,9,14
2023-08-13T15:00,527.0,62,15
2023-08-13T16:00,678.0,27,16
2023-08-13T17:00,627.0,6,17
2023-08-13T18:00,523.0,0,18
2023-08-13T19:00,351.0,0,19
2023-08-13T20:00,171.0,11,20
2023-08-13T21:00,31.0,19,21
2023-08-13T22:00,0.0,23,22
2023-08-13T23:00,0.0,19,23
2023-08-14T00:00,0.0,8,0
2023-08-14T01:00,0.0,6,1
2023-08-14T02:00,0.0,3,2
2023-08-14T03:00,0.0,9,3
2023-08-14T04:00,0.0,5,4
2023-08-14T05:00,0.0,4,5
2023-08-14T06:00,0.0,6,6
2023-08-14T07:00,0.0,7,7
2023-08-14T08:00,42.0,5,8
2023-08-14T09:00,190.0,0,9
2023-08-14T10:00,371.0,1,10
2023-08-14T11:00,553.0,1,11
2023-08-14T12:00,698.0,6,12
2023-08-14T13:00,798.0,0,13
2023-08-14T14:00,857.0,0,14
2023-08-14T15:00,848.0,0,15
2023-08-14T16:00,792.0,0,16
2023-08-14T17:00,682.0,2,17
2023-08-14T18:00,528.0,42,18
2023-08-14T19:00,306.0,19,19
2023-08-14T20:00,159.0,29,20
2023-08-14T21:00,29.0,21,21
2023-08-14T22:00,0.0,7,22
2023-08-14T23:00,0.0,2,23
2023-08-15T00:00,0.0,1,0
2023-08-15T01:00,0.0,1,1
2023-08-15T02:00,0.0,1,2
2023-08-15T03:00,0.0,1,3
2023-08-15T04:00,0.0,0,4
2023-08-15T05:00,0.0,0,5
2023-08-15T06:00,0.0,0,6
